epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
2,1429.35,1.83035,3.84546,2.3595,0.38556,0.25831,0.24268,0.12976,1.71038,3.11068,2.22043,0.000530046,0.000530046,0.000530046
3,2108.15,1.65795,3.34278,2.15198,0.48342,0.30003,0.31301,0.18163,1.57571,2.74504,2.05763,0.000503359,0.000503359,0.000503359
4,2786.03,1.55208,3.03504,2.03486,0.50088,0.34352,0.35948,0.21588,1.5063,2.54547,1.97298,0.000338538,0.000338538,0.000338538
5,3463.84,1.47971,2.83257,1.96086,0.52961,0.36672,0.38848,0.2361,1.46587,2.42663,1.92405,0.000173717,0.000173717,0.000173717
1,730.94,2.28706,5.21157,3.43031,0.32311,0.15724,0.11173,0.04999,1.8242,3.54484,2.58949,0.000364856,0.000364856,0.000364856
2,1418.91,1.64936,3.48598,2.34607,0.37124,0.2441,0.2447,0.13197,1.55132,2.78112,2.18401,0.000586692,0.000586692,0.000586692
3,2095.33,1.48944,3.02098,2.13108,0.44456,0.30168,0.31168,0.1817,1.43351,2.47048,2.03864,0.000506364,0.000506364,0.000506364
4,2771.92,1.39952,2.74799,2.01971,0.47429,0.35086,0.35847,0.21864,1.36831,2.28529,1.95297,0.000343046,0.000343046,0.000343046
5,3448.2,1.33311,2.56023,1.94989,0.52162,0.37264,0.39208,0.24084,1.33275,2.18374,1.90754,0.000179728,0.000179728,0.000179728
1,728.334,2.47586,4.78963,3.36498,0.34371,0.14843,0.10703,0.04834,1.98172,3.33854,2.55213,0.00040497,0.00040497,0.00040497
